,precision,recall,f1-score,support
71,0.8577360078552392,0.8646004185283638,0.8611545340600223,70724.0
72,0.868902871071054,0.857288666424317,0.8630566972580372,71522.0
73,0.8553022794846382,0.8601204662651124,0.8577046063434448,69231.0
accuracy,0.8606609702237122,0.8606609702237122,0.8606609702237122,0.8606609702237122
macro avg,0.8606470528036438,0.8606698504059311,0.8606386125538347,211477.0
weighted avg,0.8607159392052037,0.8606609702237122,0.8606684508003868,211477.0
