,precision,recall,f1-score,support
71,0.6296711975724322,0.6425541541768,0.636047447426432,70724.0
72,0.6214643320033546,0.6838175666228573,0.6511516442550925,71522.0
73,0.5824973600844773,0.5099449668501105,0.5438119517248284,69231.0
accuracy,0.6130974053916028,0.6130974053916028,0.6130974053916028,0.6130974053916028
macro avg,0.611210963220088,0.6121055625499227,0.6103370144687843,211477.0
weighted avg,0.6114523681850276,0.6130974053916028,0.6109606850960686,211477.0
