,precision,recall,f1-score,support
28,0.6314493211240922,0.677255486318071,0.6535507696329945,14764.0
29,0.5451046898441068,0.582491113124695,0.5631781117325966,14347.0
30,0.5219548499131729,0.44614079728583544,0.48107922716359897,14148.0
accuracy,0.570239718902425,0.570239718902425,0.570239718902425,0.570239718902425
macro avg,0.5661696202937906,0.568629132242867,0.5659360361763967,43259.0
weighted avg,0.5670022880519907,0.570239718902425,0.5671709664532165,43259.0
