Class,Feature,Value
0.24983186,0.11443104,0.038324755,0.012170462,0.019274222,0.031498138,0.048077494,0.1150735,0.04505371,0.02433484,0.025595509,0.015529373,0.024232047,0.021320596,0.04787451,0.029635388,0.017394165,0.041179888,0.042026553,0.026211366,0.02541633,0.060848713,0.05360689,0.033383813,0.053418662,0.06719497,0.038888432,0.02895763,0.032915853,0.055702545,0.030506672,0.0942278,0.04335681,0.073369704,0.04393029,0.05028879,0.12796932,0.11393593,0.18025406,0.10170844,0.044360396,0.013659097,0.032202404,0.06448098,0.10964803,0.122260556,0.15114224,0.11235654,0.102899335,0.056122717,0.05048823,0.076763004
0.1309479,0.06356377,0.02939739,0.009980035,0.013760098,0.016558334,0.037923485,0.08491413,0.041464824,0.031084446,0.041500706,0.054866537,0.042679258,0.02965276,0.03566694,0.07481816,0.046745345,0.021549297,0.043084033,0.03214591,0.059070595,0.089291416,0.06250601,0.03532668,0.03633083,0.05024381,0.0805086,0.06566304,0.03866998,0.072712876,0.048775107,0.03895689,0.039710578,0.035057887,0.06773953,0.06810229,0.03947159,0.040103853,0.029494362,0.054226205,0.054649685,0.04827866,0.04469823,0.035228062,0.019284852,0.027038546,0.024316853,0.045379978,0.028159495,0.026341287,0.035426866,0.053517606
0.1890105,0.08233574,0.01432208,0.013103793,0.014400682,0.03327017,0.04072394,0.0765572,0.061358176,0.012699043,0.014797456,0.022039076,0.028559804,0.021955421,0.04273535,0.026906518,0.020247508,0.023252508,0.02649265,0.019548282,0.08872303,0.06936199,0.06988105,0.04344614,0.030874096,0.056265395,0.044544913,0.030627765,0.030112382,0.044639062,0.034867525,0.03019199,0.03958383,0.025748922,0.029587537,0.037553035,0.053480007,0.05642416,0.07237984,0.040800594,0.046727467,0.058808226,0.06107673,0.04013693,0.02310974,0.012729369,0.024444168,0.010191012,0.0633896,0.04813672,0.07527489,0.12818465
0.19265808,0.10024828,0.04151237,0.026922064,0.032582793,0.037837308,0.04246273,0.07122595,0.02647537,0.04342453,0.056292947,0.07558,0.045366134,0.043633956,0.03003126,0.039820593,0.01698377,0.022900108,0.038301315,0.026968265,0.027854431,0.06782787,0.08005521,0.029306674,0.07751731,0.076284006,0.11170404,0.029549995,0.027548412,0.07209663,0.081995785,0.07977119,0.030747548,0.057443194,0.07735721,0.07219937,0.061793387,0.03523007,0.059340753,0.06183993,0.09531933,0.08164214,0.057776187,0.057338025,0.040452003,0.06586579,0.061279442,0.047188822,0.023968324,0.03218742,0.12160496,0.19892187
0.11330754,0.0627956,0.06960495,0.06811831,0.038858674,0.025416268,0.021979226,0.0337291,0.011804047,0.029844716,0.02693725,0.022165092,0.037503168,0.029242963,0.05170487,0.05212455,0.03918052,0.04502039,0.025846124,0.043098334,0.11106312,0.14053641,0.07406422,0.05292764,0.04889055,0.037458595,0.06042058,0.052838113,0.02761459,0.030840715,0.036274288,0.035896383,0.021208335,0.03633846,0.030475957,0.033850577,0.034768753,0.027197542,0.060160704,0.060072877,0.072893165,0.034736905,0.040336847,0.022355277,0.015812548,0.026721241,0.022262644,0.013871772,0.034129657,0.031382844,0.04402653,0.14624445
0.18175063,0.08806794,0.03463742,0.01262529,0.053037822,0.016365211,0.021316292,0.019304242,0.03131695,0.036853902,0.0639836,0.066131055,0.05375691,0.04886579,0.0294769,0.03528608,0.008397854,0.033576872,0.014093416,0.027933529,0.026967969,0.030996207,0.046989653,0.023772636,0.04386875,0.029511698,0.014923456,0.010386606,0.027421912,0.020520397,0.10068924,0.13144079,0.09795229,0.08812579,0.12775664,0.14739257,0.20117673,0.11915275,0.09937367,0.073336855,0.026676908,0.03253811,0.025815086,0.024656976,0.10964699,0.120715894,0.0920137,0.064823106,0.08169781,0.03392095,0.042417925,0.18750148
0.10503256,0.09506391,0.08918753,0.037725724,0.03867647,0.08851658,0.15701662,0.110068426,0.10812812,0.102545224,0.13516468,0.119994864,0.20707656,0.22702396,0.14617747,0.023732236,0.016265178,0.019251913,0.11607351,0.13825518,0.21917242,0.1201808,0.053778816,0.024494551,0.047035817,0.06004711,0.2147074,0.15677059,0.11653501,0.14123599,0.08783593,0.14377435,0.21274291,0.13398468,0.06447456,0.009645961,0.09146673,0.102374315,0.10755133,0.12555143,0.100926764,0.054111786,0.06862613,0.06596277,0.07072702,0.08844783,0.11648181,0.095856346,0.32316655,0.4524139,0.5337601,0.79012895
0.37912288,0.21593034,0.077455856,0.028972143,0.02504369,0.07015073,0.08183789,0.11216346,0.14719754,0.116597615,0.08498628,0.084786445,0.16980807,0.12237488,0.17223743,0.14958788,0.16874243,0.112064414,0.1283644,0.04064038,0.020113626,0.022918625,0.041062064,0.19885,0.18494642,0.18737128,0.23605046,0.356867,0.19309713,0.17246024,0.12154942,0.08755306,0.2021518,0.28793353,0.23447207,0.35395727,0.22606006,0.118595526,0.12598965,0.09876373,0.09520798,0.12814493,0.19564335,0.16305849,0.14005299,0.066560954,0.07000566,0.024610147,0.20416646,0.3203248,0.38616243,0.5741005
0.3599249,0.11112102,0.061876897,0.06757121,0.1826345,0.2624749,0.1936618,0.1943379,0.17951283,0.13113724,0.12191268,0.1575256,0.22222957,0.18408586,0.08066119,0.029495737,0.03996125,0.012050082,0.012738072,0.03391616,0.042535983,0.0379414,0.06403796,0.06606303,0.030106047,0.04091555,0.10884782,0.066802286,0.12215159,0.062044233,0.06545102,0.07213437,0.050528347,0.07318714,0.18490522,0.205809,0.24221551,0.19777969,0.19092464,0.23854618,0.3128766,0.29730555,0.3946233,0.37981975,0.25652182,0.2937188,0.2467639,0.09759739,0.09504111,0.055912904,0.06284051,0.187832
0.21867193,0.098750375,0.08818792,0.10357234,0.16317438,0.1553723,0.092236124,0.106810436,0.02312816,0.06163546,0.055239443,0.06244787,0.12652178,0.08321259,0.07633759,0.05779872,0.043115404,0.12694143,0.101575896,0.062210165,0.040899985,0.08506107,0.18764007,0.22301435,0.15763123,0.12916961,0.053225882,0.040506616,0.03213576,0.07046682,0.0748324,0.1491288,0.11000781,0.11672969,0.08591544,0.19306387,0.24495511,0.31608528,0.31799564,0.42758614,0.30404648,0.25585982,0.2459647,0.18792222,0.21535537,0.17296721,0.1450665,0.10719079,0.12316723,0.25553778,0.3658614,0.5983015
